2.264,79.787
3.004,81.081
3.74,81.522
4.516,76.923
5.172,91.463
5.892,83.333
6.6,84.746
7.3,85.714
7.996,86.207
8.692,86.207
9.38,87.209
10.068,87.209
10.752,87.719
11.428,88.757
12.108,88.235
15.464,90.361
16.128,90.361
16.8,89.286
17.456,91.463
18.12,90.361
18.78,90.909
19.432,92.025
21.388,93.168
22.036,92.593
22.688,92.025
32.676,98.039
33.276,100
33.884,98.684
34.484,100
35.088,99.338
35.684,100.67
36.276,100.67
36.88,99.338
37.484,99.338
38.088,99.338
38.688,100
39.288,100
39.884,100.67
43.496,110.29
45.14,105.63
45.684,109.49
46.252,105.63
46.808,107.91
49.54,111.11
50.064,114.5
50.604,111.11
51.132,113.64
51.668,111.94
52.2,112.78
52.716,116.28
53.24,114.5
53.772,112.78
55.332,114.5
55.852,115.38
59.488,115.38
60.008,115.38
60.528,115.38
64.164,107.91
68.68,123.97
69.2,115.38
69.708,118.11
70.212,119.05
70.716,119.05
73.212,119.05
75.192,122.95
76.692,121.95
77.196,119.05
79.172,120.97
79.66,122.95
80.16,120
80.66,120
81.156,120.97
88.576,120.97
89.072,120.97
89.56,122.95
90.048,122.95
90.548,120
92.5,122.95
92.992,120.97
93.476,123.97
93.968,121.95
94.464,120.97
94.956,121.95
96.932,120.97
97.404,127.12
98.44,121.95
99.368,120.97
102.83,121.95
105.28,121.95
105.76,122.95
106.25,122.95
106.74,122.95
107.22,122.95
107.71,122.95
108.18,127.12
111.63,120.97
112.12,121.95
112.6,123.97
113.1,120.97
113.59,121.95
114.09,120.97
115.56,122.95
116.06,121.95
118.04,120.97
118.54,121.95
119.04,119.05
119.53,121.95
120.03,120
120.53,120.97
121.03,120
121.52,121.95
122.01,121.95
122.51,120.97
123.01,120
123.49,122.95
124.98,120.97
125.47,120.97
125.96,122.95
126.46,120.97
126.95,121.95
127.45,120
127.94,121.95
128.43,121.95
128.92,120.97
129.42,120.97
129.91,121.95
130.4,121.95
130.9,120.97
131.4,120
131.9,120.97
132.39,121.95
132.89,120
133.38,120.97
133.88,120.97
134.38,120
134.87,120.97
135.37,120
135.88,119.05
136.37,120.97
136.87,120
