555.5,142.86
560.54,141.51
560.96,144.23
561.38,142.86
561.8,142.86
562.21,145.63
562.64,140.19
563.05,144.23
563.46,145.63
564.71,142.86
565.13,144.23
566.02,151.52
568.03,145.63
568.44,145.63
568.85,145.63
570.92,145.63
571.33,145.63
572.98,148.51
573.39,145.63
580.02,138.89
582.91,151.52
591.7,144.23
592.12,144.23
592.54,144.23
592.95,144.23
594.59,144.23
597.16,140.19
599.2,133.93
601.27,141.51
602.94,137.61
604.6,144.23
607.9,147.06
609.56,144.23
609.97,147.06
611.6,154.64
614.89,142.86
618.59,147.06
621.45,147.06
621.85,148.51
622.26,145.63
622.67,147.06
623.89,140.19
627.54,153.06
631.58,151.52
631.99,147.06
632.4,147.06
632.79,151.52
633.2,148.51
633.6,150
635.62,144.23
636.83,148.51
637.24,147.06
637.64,148.51
638.04,151.52
638.44,150
639.65,151.52
641.26,151.52
641.66,145.63
647.32,145.63
647.71,151.52
648.12,148.51
648.52,148.51
648.93,145.63
649.33,150
649.73,150
650.13,150
650.54,145.63
650.95,148.51
651.35,150
651.74,153.06
652.16,144.23
652.56,150
652.96,150
653.35,151.52
653.75,151.52
654.16,147.06
654.56,150
654.96,150
655.36,148.51
655.76,151.52
656.16,148.51
656.56,150
658.57,147.06
659.77,153.06
660.17,148.51
660.59,144.23
660.99,150
661.38,150
661.78,151.52
662.2,144.23
662.6,148.51
663,150
663.39,153.06
664.62,151.52
665.02,150
665.43,147.06
665.84,147.06
666.24,148.51
666.64,148.51
667.04,150
667.45,148.51
667.86,147.06
668.26,150
668.66,148.51
669.07,147.06
669.47,150
669.87,148.51
670.28,148.51
670.68,148.51
671.08,150
672.3,148.51
672.69,153.06
673.09,148.51
673.5,147.06
673.91,147.06
674.31,150
674.71,148.51
675.11,150
675.52,145.63
676.73,148.51
677.94,150
678.34,150
678.74,148.51
679.16,145.63
679.56,150
679.96,150
680.36,150
680.76,148.51
681.16,147.06
681.56,151.52
681.96,148.51
682.37,148.51
682.77,148.51
683.17,150
683.58,147.06
683.98,150
684.39,147.06
684.78,153.06
685.19,147.06
685.59,148.51
686,148.51
686.4,150
686.8,150
687.21,145.63
690.02,150
690.44,145.63
690.84,147.06
692.86,150
693.26,150
693.66,150
694.07,145.63
694.48,147.06
694.88,150
696.1,150
696.51,147.06
696.91,148.51
698.13,147.06
698.54,147.06
698.95,145.63
699.36,147.06
699.76,150
700.18,144.23
700.59,144.23
700.99,148.51
701.4,148.51
701.81,144.23
702.23,144.23
702.64,147.06
703.04,148.51
703.45,145.63
703.87,144.23
704.27,148.51
704.68,147.06
705.08,148.51
705.5,142.86
705.91,148.51
706.31,148.51
706.72,147.06
707.14,144.23
707.55,145.63
707.95,150
708.35,148.51
708.77,144.23
709.18,145.63
709.58,148.51
709.99,148.51
710.39,148.51
710.8,145.63
711.22,144.23
711.62,148.51
712.03,147.06
712.44,148.51
712.85,144.23
713.26,145.63
713.68,145.63
714.08,150
714.5,141.51
714.91,145.63
715.32,147.06
715.73,147.06
716.14,144.23
716.56,144.23
716.97,145.63
717.38,147.06
717.79,147.06
718.21,142.86
718.62,147.06
719.02,150
719.43,145.63
719.85,141.51
720.26,147.06
720.66,148.51
721.08,144.23
721.49,145.63
721.9,147.06
722.3,148.51
722.71,145.63
723.13,144.23
723.54,147.06
723.94,150
724.34,147.06
724.76,144.23
725.17,147.06
725.57,148.51
725.98,148.51
726.39,144.23
726.8,147.06
727.2,150
727.6,150
728.01,145.63
728.42,145.63
728.82,151.52
729.22,148.51
729.63,148.51
730.04,147.06
730.44,150
730.84,148.51
732.05,150
732.45,148.51
732.86,148.51
733.26,148.51
733.66,150
734.07,147.06
734.47,148.51
734.88,145.63
735.27,154.64
735.68,148.51
736.08,147.06
736.49,147.06
736.89,150
737.3,148.51
737.7,150
738.9,151.52
739.3,148.51
739.72,145.63
740.12,148.51
740.52,151.52
740.91,151.52
741.31,150
741.73,144.23
742.12,153.06
742.52,150
742.92,150
743.32,148.51
743.72,148.51
744.12,153.06
744.52,148.51
744.92,150
745.32,150
745.72,151.52
746.12,150
746.52,150
746.91,153.06
747.3,151.52
747.71,148.51
748.11,148.51
748.5,153.06
748.9,153.06
749.29,153.06
750.48,154.64
750.88,153.06
751.28,150
751.68,150
752.07,151.52
752.46,153.06
752.86,151.52
753.26,148.51
753.65,156.25
754.05,148.51
754.44,153.06
754.84,151.52
755.24,151.52
755.63,151.52
756.02,153.06
756.43,148.51
756.82,153.06
757.21,154.64
757.6,151.52
758,150
758.4,150
758.79,154.64
759.18,153.06
759.58,150
759.98,150
760.38,151.52
760.78,151.52
761.17,151.52
761.57,151.52
761.98,147.06
762.37,151.52
762.78,148.51
763.17,150
763.58,148.51
763.97,153.06
764.37,148.51
765.58,150
765.98,150
766.38,147.06
766.79,148.51
767.18,151.52
767.58,151.52
767.99,147.06
768.4,145.63
768.8,150
769.19,153.06
769.6,148.51
770,147.06
770.4,153.06
770.8,148.51
771.2,151.52
771.6,148.51
772,148.51
772.4,150
772.8,150
773.2,150
773.6,150
774.01,148.51
774.41,148.51
774.81,150
775.21,150
775.61,151.52
776.02,147.06
776.42,148.51
776.82,151.52
777.22,150
777.61,151.52
778.02,147.06
778.42,151.52
778.82,150
779.21,151.52
779.61,150
780.02,148.51
780.41,153.06
780.8,151.52
781.2,151.52
781.6,150
782,151.52
782.39,151.52
782.79,150
783.18,153.06
783.58,151.52
783.97,151.52
784.37,150
784.77,151.52
785.16,154.64
785.55,151.52
785.94,153.06
786.35,148.51
786.74,153.06
787.13,154.64
787.52,151.52
787.92,150
788.32,151.52
788.71,154.64
789.1,153.06
789.49,153.06
789.89,151.52
790.28,151.52
790.68,153.06
791.07,151.52
791.47,151.52
791.86,153.06
792.25,154.64
792.65,148.51
793.05,150
793.44,153.06
793.84,151.52
794.23,153.06
794.63,150
795.03,151.52
795.42,154.64
795.81,151.52
796.21,150
796.61,151.52
797,151.52
797.4,153.06
797.79,151.52
798.18,153.06
798.58,151.52
798.97,153.06
799.37,150
799.77,150
800.16,154.64
800.55,153.06
800.95,150
801.35,150
801.74,153.06
802.14,153.06
802.53,151.52
802.92,153.06
803.33,147.06
803.72,154.64
804.11,153.06
804.5,153.06
804.9,150
805.3,151.52
805.69,151.52
806.09,151.52
806.48,153.06
806.88,151.52
807.27,151.52
807.67,150
808.07,151.52
808.46,154.64
808.85,151.52
809.65,161.29
810.04,153.06
810.44,151.52
810.83,153.06
811.23,150
811.64,148.51
812.03,153.06
812.42,151.52
812.82,150
813.22,153.06
813.62,148.51
814.01,153.06
814.41,150
814.8,153.06
815.22,145.63
815.61,153.06
817.57,151.52
819.57,161.29
820.4,151.52
820.8,151.52
821.2,150
821.61,147.06
822,153.06
822.4,151.52
822.79,151.52
823.2,148.51
823.6,150
823.99,153.06
824.39,150
824.78,151.52
825.18,151.52
825.57,151.52
825.98,148.51
826.38,150
826.76,154.64
827.16,150
827.56,153.06
827.96,147.06
828.36,153.06
828.75,153.06
829.14,153.06
829.54,150
829.94,150
830.33,153.06
830.72,153.06
832.7,151.52
833.1,151.52
833.49,151.52
833.88,154.64
834.28,151.52
834.68,148.51
835.07,154.64
835.46,154.64
835.85,151.52
836.26,148.51
836.65,151.52
837.04,156.25
837.43,151.52
837.82,153.06
838.23,147.06
843.36,153.06
843.75,153.06
844.14,153.06
844.54,150
844.94,151.52
845.33,153.06
845.71,154.64
846.11,151.52
846.51,150
846.9,151.52
847.29,154.64
847.69,150
848.08,154.64
848.48,150
849.67,150
850.06,153.06
850.46,153.06
