2.576,70.423
148.84,163.04
149.19,168.54
154.25,168.54
154.6,170.45
154.96,166.67
155.3,178.57
161.57,176.47
162.92,168.54
164.38,164.84
173.15,163.04
244.05,166.67
244.4,170.45
245.5,166.67
246.61,166.67
246.99,157.89
251.75,168.54
254.63,168.54
254.98,168.54
255.36,161.29
259,164.84
264.46,157.89
268.04,166.67
278.48,174.42
280.61,170.45
351.82,123.97
352.3,127.12
353.72,125
354.2,125
354.69,123.97
355.16,126.05
355.62,131.58
356.14,116.28
356.62,123.97
357.1,122.95
357.6,121.95
358.08,123.97
359.54,122.95
360.03,122.95
360.52,122.95
361,123.97
361.48,123.97
361.97,123.97
362.44,126.05
362.93,121.95
363.41,125
363.9,123.97
364.38,123.97
364.86,123.97
365.34,123.97
365.83,123.97
366.32,121.95
366.8,123.97
367.3,121.95
367.79,121.95
368.28,121.95
368.77,120.97
369.27,120.97
369.77,120
370.26,120.97
370.76,120.97
371.26,119.05
371.76,120.97
372.26,120
372.76,120
373.26,120
373.75,120.97
374.25,120
374.75,120
375.25,120
375.74,120.97
376.24,120.97
376.74,120
377.23,121.95
377.73,120
378.22,120.97
378.72,121.95
379.22,120
379.71,120.97
380.2,121.95
380.7,120
381.2,120.97
381.69,120.97
382.18,121.95
382.68,120
383.17,121.95
383.67,120
384.17,120
384.67,120.97
385.17,119.05
385.66,120.97
386.16,120
386.67,119.05
387.17,120
387.67,120
388.17,119.05
388.67,120
389.16,120.97
389.67,119.05
390.17,120
390.67,120
391.17,119.05
391.66,120.97
392.16,120
392.66,120
393.16,120
393.66,120.97
394.16,119.05
394.66,120
395.16,119.05
395.66,120.97
396.16,120
396.66,118.11
397.16,120.97
397.67,118.11
398.17,119.05
398.67,120
399.18,119.05
399.68,119.05
400.17,120.97
400.68,118.11
401.18,119.05
401.69,119.05
402.19,119.05
402.69,119.05
403.2,119.05
403.7,118.11
404.22,117.19
404.72,118.11
405.23,117.19
405.74,118.11
406.26,116.28
406.76,118.11
407.28,117.19
407.79,115.38
408.3,118.11
408.82,116.28
409.33,117.19
409.84,117.19
410.36,116.28
410.87,116.28
411.38,118.11
411.89,116.28
412.4,117.19
412.92,117.19
413.42,117.19
413.94,117.19
414.46,115.38
414.96,118.11
415.48,116.28
416,116.28
416.5,118.11
417.01,117.19
417.53,116.28
418.04,118.11
418.55,116.28
419.06,118.11
419.57,117.19
420.08,117.19
420.59,118.11
421.1,117.19
421.61,117.19
422.12,118.11
422.62,118.11
423.14,116.28
423.64,119.05
424.16,117.19
424.66,117.19
425.18,117.19
425.69,117.19
426.2,117.19
426.72,116.28
427.23,116.28
427.73,119.05
428.25,116.28
428.76,116.28
429.26,120
429.78,117.19
430.28,119.05
430.78,119.05
431.29,118.11
431.79,120
432.29,119.05
432.8,119.05
433.3,119.05
433.8,119.05
434.3,120
434.81,118.11
435.32,118.11
435.82,118.11
436.32,119.05
436.84,116.28
437.36,116.28
437.87,116.28
438.39,115.38
438.91,114.5
439.43,115.38
439.96,114.5
440.48,115.38
440.99,116.28
441.5,116.28
442.02,115.38
442.54,116.28
443.06,116.28
443.57,116.28
444.09,116.28
444.6,115.38
445.12,116.28
445.64,115.38
446.16,115.38
446.68,116.28
447.2,114.5
447.72,115.38
448.23,116.28
448.75,115.38
449.27,115.38
449.79,115.38
450.3,116.28
450.82,115.38
451.34,116.28
451.86,116.28
452.37,116.28
452.88,116.28
453.39,118.11
453.91,115.38
454.42,117.19
454.94,116.28
455.45,116.28
455.96,117.19
456.48,115.38
457,116.28
457.52,116.28
458.04,115.38
458.54,117.19
459.06,115.38
459.58,115.38
460.1,116.28
460.62,114.5
461.14,115.38
461.66,116.28
462.18,115.38
462.69,116.28
463.22,114.5
463.72,117.19
464.24,117.19
464.76,114.5
465.27,117.19
465.79,116.28
466.31,115.38
466.81,118.11
467.33,116.28
467.84,116.28
468.35,118.11
468.86,117.19
469.37,117.19
469.88,117.19
470.4,117.19
470.91,117.19
471.42,116.28
471.94,117.19
472.44,117.19
472.96,116.28
473.48,116.28
473.99,117.19
474.5,116.28
475.01,117.19
475.53,115.38
476.04,117.19
476.56,116.28
477.07,117.19
477.58,118.11
478.1,115.38
478.6,119.05
479.11,117.19
479.62,117.19
480.13,118.11
480.64,118.11
481.15,117.19
481.65,119.05
482.16,119.05
482.66,118.11
483.17,118.11
483.67,119.05
484.18,119.05
484.68,118.11
485.19,119.05
485.69,119.05
486.2,118.11
486.7,119.05
487.2,119.05
487.71,118.11
488.22,118.11
488.72,120
489.23,117.19
489.73,119.05
490.24,119.05
490.74,118.11
491.25,118.11
491.76,118.11
492.26,118.11
492.78,117.19
493.28,118.11
493.78,120
494.3,117.19
494.8,118.11
495.3,119.05
495.81,118.11
496.32,118.11
496.83,118.11
497.33,118.11
497.84,118.11
498.35,117.19
498.86,118.11
499.37,117.19
499.89,116.28
500.4,117.19
500.91,116.28
501.43,116.28
501.94,118.11
502.45,117.19
502.96,116.28
503.47,117.19
503.98,117.19
504.5,116.28
505.01,117.19
505.52,117.19
506.03,117.19
506.54,117.19
507.06,117.19
507.56,118.11
508.08,116.28
508.59,117.19
509.1,118.11
509.61,116.28
510.12,118.11
510.64,116.28
511.15,117.19
511.66,117.19
512.17,116.28
512.69,116.28
513.2,117.19
513.72,116.28
514.22,117.19
514.74,116.28
515.26,115.38
515.77,117.19
516.29,116.28
516.8,116.28
517.32,115.38
517.83,117.19
518.35,116.28
518.87,115.38
519.38,116.28
519.89,117.19
520.41,116.28
520.92,117.19
521.43,117.19
521.95,115.38
522.46,117.19
522.97,118.11
523.48,116.28
524,117.19
524.5,119.05
525.02,116.28
525.52,117.19
526.04,117.19
526.54,118.11
527.06,117.19
527.56,118.11
528.07,118.11
528.58,118.11
529.08,118.11
529.59,119.05
530.09,120
530.59,119.05
531.09,120
531.59,119.05
532.1,119.05
532.6,119.05
533.11,118.11
533.61,118.11
534.12,118.11
534.64,116.28
535.15,116.28
535.66,118.11
536.18,116.28
536.69,116.28
537.2,117.19
537.72,115.38
538.24,116.28
538.75,116.28
539.26,117.19
539.78,116.28
540.29,116.28
540.8,117.19
541.32,116.28
541.84,116.28
542.34,118.11
542.86,115.38
